DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,215,43,2,-2,709401014,188,44,1,2032539992,AQI
2025-03-21 02:28:48-07:00,22.8,395.70300000000003,10.872,11.655,17.712,492.47,21.7,31.4,0.0,0.8,0.8,30.0,2.0,2.0,STAT,,,,,,4.1824
2025-03-21 02:29:48-07:00,22.8,393.283,10.422,11.571,18.695999999999998,492.16,21.7,31.4,0.0,0.29,0.43,29.0,1.0,2.0,STAT,,,,,,3.9711999999999996
2025-03-21 02:30:48-07:00,22.79,405.36100000000005,11.313,12.075000000000001,18.456,491.54,21.7,31.4,0.06,0.34,0.39,28.0,1.0,2.0,STAT,,,,,,3.9632000000000005
2025-03-21 02:31:48-07:00,22.79,392.656,11.682,12.306000000000001,17.784,491.19,21.7,31.4,0.03,0.53,0.55,27.0,1.0,2.0,STAT,,,,,,3.9808
2025-03-21 02:32:48-07:00,22.79,396.6600000000001,11.214,11.529000000000002,18.648,491.42,21.7,31.5,0.01,0.48,0.49,29.0,1.0,2.0,STAT,,,,,,4.1136
2025-03-21 02:33:48-07:00,22.79,396.33000000000004,10.215,12.243,17.447999999999997,491.73,21.7,31.4,0.0,0.4,0.41,30.0,2.0,2.0,STAT,,,,,,3.8095999999999997
2025-03-21 02:34:48-07:00,22.79,392.6670000000001,10.908,12.453,17.424,491.9,21.7,31.5,0.0,0.3,0.3,28.0,1.0,2.0,STAT,,,,,,3.7248
2025-03-21 02:35:48-07:00,22.79,383.779,11.322000000000001,11.770500000000002,18.407999999999998,491.97,21.7,31.5,0.0,0.64,0.64,29.0,1.0,2.0,STAT,,,,,,4.1936
2025-03-21 02:36:54-07:00,22.79,390.225,9.963000000000001,11.8755,17.735999999999997,491.31,21.7,31.5,0.0,0.7,0.87,30.0,1.0,1.0,STAT,,,,,,4.1072
2025-03-21 02:37:49-07:00,22.79,379.34600000000006,10.728,11.277000000000001,19.26,490.66,21.7,31.5,0.0,0.4,0.71,30.0,1.0,2.0,STAT,,,,,,4.172000000000001
2025-03-21 02:38:49-07:00,22.79,394.504,10.134,11.802000000000001,19.139999999999997,489.89,21.7,31.5,0.0,0.47,0.57,30.0,2.0,2.0,STAT,,,,,,4.204
2025-03-21 02:39:49-07:00,22.79,397.00100000000003,11.448,11.949000000000002,18.096,489.31,21.7,31.5,0.14,0.62,0.68,28.0,1.0,2.0,STAT,,,,,,4.1152
2025-03-21 02:40:49-07:00,22.79,393.459,11.547,11.7285,19.56,489.11,21.7,31.5,0.26,0.95,1.11,28.0,1.0,2.0,STAT,,,,,,4.672
2025-03-21 02:41:49-07:00,22.79,385.80300000000005,10.629000000000001,12.3375,19.476,488.69,21.7,31.5,0.11,0.66,0.71,29.0,1.0,2.0,STAT,,,,,,4.4232
2025-03-21 02:42:49-07:00,22.79,393.03000000000003,12.096,11.8125,17.052,488.31,21.6,31.5,0.19,0.73,0.75,28.0,1.0,1.0,STAT,,,,,,3.9944
2025-03-21 02:43:49-07:00,22.79,389.279,11.781,12.243,17.88,488.11,21.7,31.6,0.07,0.48,0.54,28.0,1.0,2.0,STAT,,,,,,3.96
2025-03-21 02:44:49-07:00,22.79,388.454,11.925,12.0015,18.612,487.81,21.7,31.5,0.06,0.38,0.44,27.0,1.0,2.0,STAT,,,,,,4.0264
2025-03-21 02:45:50-07:00,22.79,397.07800000000003,11.142000000000001,11.613000000000001,18.168,486.83,21.7,31.6,0.02,0.23,0.49,28.0,2.0,2.0,STAT,,,,,,3.8176
2025-03-21 02:46:50-07:00,22.79,380.688,10.953,11.9385,18.468,485.71,21.7,31.6,0.01,0.36,0.77,28.0,1.0,3.0,STAT,,,,,,3.9816
2025-03-21 02:47:50-07:00,22.79,402.17100000000005,10.719000000000001,12.0015,18.48,484.9,21.7,31.5,0.04,0.41,0.6,28.0,0.0,2.0,STAT,,,,,,4.024
2025-03-21 02:48:50-07:00,22.79,392.49100000000004,11.466000000000001,12.411000000000001,18.72,484.16,21.7,31.6,0.01,0.33,0.39,28.0,1.0,2.0,STAT,,,,,,4.008
2025-03-21 02:49:50-07:00,22.79,400.58700000000005,11.808,11.098500000000001,19.752,483.19,21.7,31.5,0.0,0.38,0.4,27.0,1.0,2.0,STAT,,,,,,4.2544
2025-03-21 02:50:50-07:00,22.79,386.93600000000004,10.422,12.243,18.996,482.07,21.6,31.6,0.04,0.45,0.45,28.0,1.0,2.0,STAT,,,,,,4.1592
2025-03-21 02:51:50-07:00,22.79,389.97200000000004,10.610999999999999,12.1065,18.66,481.38,21.7,31.5,0.01,0.33,0.34,29.0,1.0,2.0,STAT,,,,,,3.9960000000000004
2025-03-21 02:52:51-07:00,22.79,385.74800000000005,11.808,11.8545,19.26,480.52,21.7,31.5,0.07,0.53,0.7,28.0,1.0,2.0,STAT,,,,,,4.276000000000001
2025-03-21 02:53:51-07:00,22.79,387.134,9.567,12.012,18.084,480.02,21.7,31.6,0.41,0.63,0.69,29.0,1.0,1.0,STAT,,,,,,4.1208
2025-03-21 02:54:51-07:00,22.79,393.591,9.306000000000001,11.434500000000002,20.676,479.36,21.7,31.5,0.24,0.77,0.79,30.0,1.0,3.0,STAT,,,,,,4.751200000000001
2025-03-21 02:55:51-07:00,22.78,388.124,11.412,11.55,19.536,478.0,21.7,31.6,0.17,0.72,0.72,29.0,1.0,2.0,STAT,,,,,,4.4832
2025-03-21 02:56:51-07:00,22.78,390.588,11.601,11.487,17.904,477.35,21.7,31.6,0.06,0.63,0.63,28.0,1.0,1.0,STAT,,,,,,4.0847999999999995
2025-03-21 02:57:52-07:00,22.78,389.51000000000005,11.673,11.949000000000002,18.612,477.12,21.7,31.6,0.09,0.76,0.76,28.0,1.0,2.0,STAT,,,,,,4.3304
2025-03-21 02:58:52-07:00,22.78,385.924,10.917000000000002,11.361,19.236,477.04,21.6,31.6,0.03,0.66,0.71,28.0,1.0,2.0,STAT,,,,,,4.3752
2025-03-21 02:59:52-07:00,22.79,385.814,10.764000000000001,11.676,19.608,477.02,21.6,31.6,0.01,0.74,0.79,27.0,1.0,2.0,STAT,,,,,,4.5136
2025-03-21 03:00:52-07:00,22.78,380.85300000000007,9.873000000000001,10.8465,20.496,477.01,21.7,31.5,0.0,0.4,0.42,29.0,1.0,2.0,STAT,,,,,,4.4192
2025-03-21 03:01:52-07:00,22.78,386.98,11.754000000000001,12.012,18.396,476.77,21.6,31.6,0.31,0.93,0.93,28.0,1.0,2.0,STAT,,,,,,4.4232000000000005
2025-03-21 03:02:53-07:00,22.78,396.84700000000004,13.23,11.382,18.732,476.27,21.6,31.6,0.1,0.84,0.84,27.0,1.0,2.0,STAT,,,,,,4.4184
2025-03-21 03:03:53-07:00,22.78,390.15900000000005,11.349,11.403,21.012,476.1,21.6,31.6,0.03,0.29,0.29,28.0,1.0,3.0,STAT,,,,,,4.4344
2025-03-21 03:04:53-07:00,22.77,384.60400000000004,10.575000000000001,11.2875,19.116,476.15,21.6,31.6,0.01,0.28,0.28,30.0,1.0,2.0,STAT,,,,,,4.0472
2025-03-21 03:05:53-07:00,22.77,378.30100000000004,11.259,11.518500000000001,18.72,476.28,21.6,31.6,0.12,0.29,0.29,29.0,1.0,2.0,STAT,,,,,,3.976
2025-03-21 03:06:54-07:00,22.77,384.857,10.269,11.004000000000001,20.279999999999998,476.1,21.6,31.6,0.13,0.49,0.49,29.0,1.0,2.0,STAT,,,,,,4.448
2025-03-21 03:07:54-07:00,22.77,385.891,11.052,11.466000000000001,18.684,476.19,21.6,31.6,0.15,0.8,0.8,28.0,1.0,2.0,STAT,,,,,,4.376800000000001
2025-03-21 03:08:54-07:00,22.77,384.73600000000005,10.620000000000001,11.088000000000001,19.439999999999998,476.14,21.6,31.6,0.06,0.73,0.73,29.0,1.0,2.0,STAT,,,,,,4.4719999999999995
2025-03-21 03:09:54-07:00,22.77,385.82500000000005,10.197000000000001,12.3795,17.784,476.05,21.6,31.6,0.22,0.58,0.58,29.0,2.0,2.0,STAT,,,,,,4.0207999999999995
2025-03-21 03:10:54-07:00,22.77,379.94,9.261,11.3925,20.136,476.02,21.6,31.6,0.14,0.55,0.55,30.0,2.0,3.0,STAT,,,,,,4.4672
2025-03-21 03:11:54-07:00,22.76,384.52700000000004,10.386,11.5815,19.704,476.01,21.6,31.6,0.05,0.25,0.25,29.0,1.0,3.0,STAT,,,,,,4.1408000000000005
2025-03-21 03:12:54-07:00,22.74,386.55100000000004,9.972,12.127500000000001,19.188,476.34,21.6,31.7,0.18,0.38,0.96,29.0,1.0,3.0,STAT,,,,,,4.1416
2025-03-21 03:13:55-07:00,22.73,388.13500000000005,10.422,12.316500000000001,16.8,476.77,21.6,31.7,0.12,0.49,0.7,29.0,1.0,2.0,STAT,,,,,,3.7520000000000002
2025-03-21 03:14:55-07:00,22.72,382.613,10.647,12.075000000000001,17.772,477.31,21.6,31.7,0.04,0.2,0.27,29.0,1.0,2.0,STAT,,,,,,3.7144
2025-03-21 03:15:55-07:00,22.71,384.52700000000004,10.665,11.088000000000001,19.476,478.26,21.6,31.7,0.01,0.32,0.34,28.0,1.0,2.0,STAT,,,,,,4.1512
2025-03-21 03:16:55-07:00,22.7,383.88900000000007,11.357999999999999,11.1195,19.752,479.31,21.6,31.7,0.0,0.49,0.5,28.0,1.0,2.0,STAT,,,,,,4.3424000000000005
2025-03-21 03:17:55-07:00,22.69,380.369,11.916,11.0775,20.471999999999998,480.49,21.6,31.8,0.0,0.19,0.21,28.0,1.0,2.0,STAT,,,,,,4.2463999999999995
2025-03-21 03:18:55-07:00,22.69,384.813,12.573,11.76,18.119999999999997,481.76,21.6,31.7,0.05,0.24,0.34,27.0,1.0,2.0,STAT,,,,,,3.816
2025-03-21 03:19:55-07:00,22.69,378.60900000000004,10.449,10.773,20.447999999999997,482.56,21.6,31.8,0.02,0.28,0.31,28.0,1.0,2.0,STAT,,,,,,4.3136
2025-03-21 03:20:55-07:00,22.69,371.074,11.988000000000001,10.626,19.812,482.85,21.6,31.8,0.02,0.23,0.24,28.0,2.0,2.0,STAT,,,,,,4.146400000000001
2025-03-21 03:21:56-07:00,22.69,385.891,10.701,10.836,19.608,482.95,21.6,31.8,0.03,0.16,0.16,29.0,1.0,2.0,STAT,,,,,,4.0496
2025-03-21 03:22:56-07:00,22.69,385.341,10.107000000000001,10.4055,21.24,482.82,21.6,31.8,0.01,0.47,0.47,30.0,1.0,3.0,STAT,,,,,,4.6240000000000006
2025-03-21 03:23:56-07:00,22.69,384.12,9.774,12.054,17.04,482.39,21.6,31.7,0.0,0.41,0.41,29.0,1.0,2.0,STAT,,,,,,3.7359999999999998
2025-03-21 03:24:56-07:00,22.69,377.036,10.044,11.1405,17.868,482.14,21.6,31.8,0.0,0.42,0.42,30.0,1.0,2.0,STAT,,,,,,3.9095999999999997
2025-03-21 03:25:56-07:00,22.69,373.86800000000005,9.918,11.109,17.796,481.65,21.6,31.7,0.0,0.51,0.51,30.0,1.0,2.0,STAT,,,,,,3.9672
2025-03-21 03:26:56-07:00,22.69,368.511,11.907,11.5395,17.927999999999997,481.58,21.6,31.8,0.0,0.54,0.76,27.0,0.0,2.0,STAT,,,,,,4.0176
2025-03-21 03:27:56-07:00,22.69,365.497,10.98,11.0355,18.72,481.85,21.6,31.8,0.0,0.83,0.9,28.0,1.0,2.0,STAT,,,,,,4.4079999999999995
2025-03-21 03:28:56-07:00,22.69,346.445,11.727,10.605,19.728,481.95,21.6,31.8,0.04,0.74,0.76,27.0,2.0,2.0,STAT,,,,,,4.5376
2025-03-21 03:29:57-07:00,22.69,376.574,10.692,11.161500000000002,18.887999999999998,481.98,21.6,31.8,0.1,0.5,0.67,29.0,1.0,2.0,STAT,,,,,,4.1776
2025-03-21 03:30:57-07:00,22.69,376.288,10.575000000000001,11.0145,19.104,482.03,21.6,31.8,0.12,0.61,0.66,29.0,1.0,2.0,STAT,,,,,,4.3088
2025-03-21 03:31:57-07:00,22.69,373.681,9.666,11.571,17.964,482.28,21.6,31.8,0.04,0.42,0.77,30.0,1.0,2.0,STAT,,,,,,3.9288
2025-03-21 03:32:57-07:00,22.69,373.01000000000005,10.8,11.424000000000001,18.252,482.33,21.6,31.8,0.01,0.23,0.4,29.0,1.0,2.0,STAT,,,,,,3.8344
2025-03-21 03:33:58-07:00,22.69,375.254,11.645999999999999,11.896500000000001,17.747999999999998,482.76,21.6,31.8,0.0,0.33,0.45,28.0,1.0,2.0,STAT,,,,,,3.8136
2025-03-21 03:34:58-07:00,22.69,372.086,12.213000000000001,11.340000000000002,18.732,482.92,21.6,31.8,0.0,0.18,0.22,27.0,1.0,2.0,STAT,,,,,,3.8904
2025-03-21 03:35:58-07:00,22.69,363.649,10.701,10.857000000000001,18.264,482.97,21.6,31.8,0.0,0.58,0.59,28.0,1.0,2.0,STAT,,,,,,4.1168
2025-03-21 03:36:58-07:00,22.69,370.821,10.242,10.227,19.284,482.8,21.6,31.8,0.0,0.41,0.73,29.0,1.0,2.0,STAT,,,,,,4.1848
2025-03-21 03:37:58-07:00,22.69,349.987,9.468,10.216500000000002,18.768,482.93,21.6,31.8,0.0,0.51,0.62,30.0,1.0,2.0,STAT,,,,,,4.161600000000001
2025-03-21 03:38:53-07:00,22.69,376.75000000000006,10.809,10.1745,18.168,483.43,21.6,31.8,0.0,0.52,0.56,28.0,1.0,2.0,STAT,,,,,,4.0496
2025-03-21 03:39:54-07:00,22.69,374.14300000000003,12.024,10.248,18.612,483.8,21.6,31.9,0.0,0.77,0.81,27.0,1.0,2.0,STAT,,,,,,4.3384
2025-03-21 03:40:54-07:00,22.69,372.966,11.529,10.6575,18.336,484.01,21.6,31.9,0.0,0.56,0.59,28.0,1.0,2.0,STAT,,,,,,4.1152
2025-03-21 03:41:54-07:00,22.69,369.66600000000005,9.909,11.2245,16.619999999999997,484.62,21.6,31.9,0.0,0.49,0.5,29.0,1.0,2.0,STAT,,,,,,3.7159999999999997
2025-03-21 03:42:54-07:00,22.69,364.85900000000004,9.666,11.434500000000002,17.424,484.87,21.6,31.9,0.0,0.48,0.48,29.0,1.0,2.0,STAT,,,,,,3.8688
2025-03-21 03:43:55-07:00,22.69,361.196,11.493,11.2875,17.952,485.42,21.6,31.9,0.04,0.8,0.87,27.0,1.0,2.0,STAT,,,,,,4.230400000000001
2025-03-21 03:44:55-07:00,22.69,370.656,11.034,10.647,18.54,485.72,21.6,31.9,0.28,0.86,0.93,29.0,1.0,2.0,STAT,,,,,,4.396
2025-03-21 03:45:55-07:00,22.69,371.29400000000004,11.349,10.857000000000001,16.668,485.9,21.6,31.9,0.33,0.8,0.98,28.0,1.0,2.0,STAT,,,,,,3.9736000000000002
2025-03-21 03:46:55-07:00,22.69,364.133,11.529,10.2375,17.099999999999998,485.96,21.6,31.9,0.11,0.54,0.71,29.0,1.0,1.0,STAT,,,,,,3.852
2025-03-21 03:47:55-07:00,22.69,373.58200000000005,10.719000000000001,10.909500000000001,17.232,485.99,21.6,31.9,0.04,0.5,0.81,30.0,1.0,2.0,STAT,,,,,,3.8464
2025-03-21 03:48:55-07:00,22.69,362.384,11.943,11.1195,17.208,486.45,21.6,31.9,0.01,0.39,0.5,28.0,1.0,2.0,STAT,,,,,,3.7535999999999996
2025-03-21 03:54:56-07:00,22.69,340.69200000000006,9.558,9.513000000000002,20.291999999999998,487.67,21.6,31.8,0.0,0.48,0.72,,,,,,30.0,2.0,3.0,,4.4424
2025-03-21 03:55:56-07:00,22.69,372.119,11.898000000000001,10.563,18.983999999999998,487.88,21.6,31.8,0.0,0.5,0.6,,,,,,28.0,1.0,3.0,,4.1968
2025-03-21 03:56:56-07:00,22.69,359.744,13.23,11.046,17.592,487.96,21.6,31.9,0.0,0.34,0.38,,,,,,26.0,1.0,2.0,,3.7904
2025-03-21 03:57:56-07:00,22.69,363.583,12.114,10.615499999999999,17.46,487.99,21.6,31.9,0.0,0.35,0.49,,,,,,27.0,1.0,2.0,,3.7720000000000002
2025-03-21 03:58:56-07:00,22.69,367.24600000000004,11.232000000000001,9.891,17.472,487.99,21.6,31.9,0.0,0.36,0.45,,,,,,28.0,1.0,1.0,,3.7824000000000004
2025-03-21 03:59:58-07:00,22.69,355.81700000000006,10.863000000000001,10.059000000000001,17.304,488.0,21.6,31.8,0.04,0.44,0.47,,,,,,29.0,0.0,1.0,,3.8127999999999997
2025-03-21 04:00:58-07:00,22.69,365.66200000000003,11.673,10.038,18.419999999999998,488.0,21.6,31.8,0.01,0.22,0.33,,,,,,28.0,1.0,2.0,,3.86
2025-03-21 04:01:58-07:00,22.7,360.51400000000007,11.565,10.416,17.003999999999998,488.23,21.6,31.8,0.0,0.17,0.21,,,,,,28.0,1.0,2.0,,3.5368
2025-03-21 04:02:58-07:00,22.71,361.69100000000003,10.08,10.8465,16.5,488.69,21.6,31.9,0.0,0.19,0.2,,,,,,30.0,1.0,2.0,,3.4520000000000004
2025-03-21 04:03:58-07:00,22.71,343.607,10.557,10.248,18.096,488.89,21.6,31.9,0.1,0.33,0.34,,,,,,29.0,1.0,2.0,,3.8832000000000004
2025-03-21 04:04:58-07:00,22.72,366.70700000000005,9.477,10.3425,17.148,488.96,21.6,31.9,0.03,0.15,0.15,,,,,,29.0,1.0,2.0,,3.5496000000000003
2025-03-21 04:05:58-07:00,22.73,364.584,10.602,9.7335,17.796,488.58,21.6,31.9,0.01,0.25,0.33,,,,,,29.0,1.0,2.0,,3.7592000000000003
2025-03-21 04:06:58-07:00,22.74,350.757,10.332,10.08,19.02,488.2,21.6,31.9,0.0,0.26,0.56,,,,,,30.0,1.0,3.0,,4.0120000000000005
2025-03-21 04:07:58-07:00,22.75,354.783,9.585,10.059000000000001,17.831999999999997,488.07,21.6,31.8,0.0,0.14,0.24,,,,,,29.0,1.0,2.0,,3.6784
2025-03-21 04:08:58-07:00,22.76,359.744,11.007000000000001,9.996,16.776,488.03,21.6,31.9,0.0,0.33,0.37,,,,,,28.0,1.0,2.0,,3.6192
2025-03-21 04:09:58-07:00,22.76,356.356,11.115,10.164,16.296,487.7,21.6,31.8,0.0,0.17,0.18,,,,,,29.0,1.0,1.0,,3.3952
2025-03-21 04:10:59-07:00,22.77,362.483,10.602,10.458000000000002,15.312,487.81,21.6,31.9,0.0,0.15,0.15,,,,,,29.0,1.0,1.0,,3.1824000000000003
2025-03-21 04:11:59-07:00,22.77,361.26200000000006,10.998000000000001,10.332,16.596,487.93,21.6,31.8,0.0,0.06,0.23,,,,,,28.0,1.0,2.0,,3.3672000000000004
2025-03-21 04:12:59-07:00,22.77,358.633,10.152,9.964500000000001,16.644,487.98,21.6,31.9,0.0,0.26,0.32,,,,,,29.0,1.0,1.0,,3.5368
2025-03-21 04:14:00-07:00,22.77,365.827,11.412,9.6495,17.112,488.4,21.6,31.9,0.0,0.32,0.34,,,,,,28.0,1.0,2.0,,3.6784
2025-03-21 04:15:00-07:00,22.77,362.78000000000003,10.278,9.975,17.387999999999998,488.64,21.6,31.9,0.05,0.33,0.33,,,,,,29.0,1.0,2.0,,3.7416
2025-03-21 04:16:00-07:00,22.77,361.07500000000005,10.602,10.479000000000001,17.412,488.39,21.6,31.8,0.02,0.27,0.27,,,,,,28.0,1.0,2.0,,3.6984000000000004
2025-03-21 04:17:00-07:00,22.77,358.765,10.269,10.122000000000002,17.616,488.14,21.6,31.8,0.01,0.1,0.1,,,,,,30.0,1.0,2.0,,3.6032
2025-03-21 04:18:00-07:00,22.77,354.134,9.747,10.2375,17.124,487.69,21.7,31.8,0.0,0.44,0.64,,,,,,30.0,1.0,2.0,,3.7767999999999997
2025-03-21 04:19:00-07:00,22.77,354.09000000000003,9.432,10.227,17.099999999999998,487.24,21.6,31.8,0.0,0.21,0.56,,,,,,31.0,1.0,2.0,,3.588
2025-03-21 04:20:00-07:00,22.77,354.80500000000006,10.647,10.899000000000001,17.868,487.09,21.6,31.9,0.0,0.22,0.34,,,,,,29.0,1.0,2.0,,3.7496
2025-03-21 04:21:01-07:00,22.77,339.108,11.871,11.109,17.784,487.03,21.7,31.9,0.0,0.25,0.29,,,,,,28.0,1.0,3.0,,3.7568
2025-03-21 04:22:01-07:00,22.77,359.81000000000006,13.626000000000001,10.542,17.304,486.72,21.7,31.9,0.0,0.12,0.13,,,,,,26.0,1.0,2.0,,3.5568
2025-03-21 04:23:01-07:00,22.77,358.50100000000003,11.619,11.067,16.919999999999998,486.25,21.7,31.8,0.0,0.52,0.62,,,,,,28.0,1.0,2.0,,3.8
2025-03-21 04:24:01-07:00,22.77,354.915,11.799,10.615499999999999,17.556,486.09,21.7,31.8,0.0,0.71,0.74,,,,,,27.0,1.0,2.0,,4.0792
2025-03-21 04:25:01-07:00,22.78,362.96700000000004,11.016,10.563,16.907999999999998,486.03,21.6,31.9,0.0,0.78,0.79,,,,,,28.0,1.0,2.0,,4.005599999999999
2025-03-21 04:25:57-07:00,22.78,358.32500000000005,10.593,10.731000000000002,15.803999999999998,486.01,21.6,31.9,0.0,0.65,0.65,,,,,,28.0,0.0,2.0,,3.6808
2025-03-21 04:26:57-07:00,22.78,351.802,11.754000000000001,10.909500000000001,15.684,486.0,21.7,31.8,0.1,0.71,0.71,,,,,,28.0,1.0,1.0,,3.7048
2025-03-21 04:27:57-07:00,22.78,348.59,12.06,10.111500000000001,17.34,485.35,21.7,31.9,0.03,0.4,0.44,,,,,,27.0,1.0,2.0,,3.7880000000000003
2025-03-21 04:28:57-07:00,22.78,348.67800000000005,12.681000000000001,9.4395,16.608,484.48,21.7,31.9,0.01,0.13,0.22,,,,,,27.0,1.0,2.0,,3.4256
2025-03-21 04:29:58-07:00,22.78,319.11000000000007,12.285,8.211,18.612,484.17,21.6,31.9,0.0,0.22,0.25,,,,,,28.0,2.0,2.0,,3.8984
2025-03-21 04:30:58-07:00,22.78,348.722,12.465,9.450000000000001,18.348,483.71,21.7,31.9,0.0,0.15,0.29,,,,,,28.0,1.0,2.0,,3.7896
2025-03-21 04:31:58-07:00,22.78,352.53900000000004,12.069,9.2925,17.952,482.79,21.6,31.8,0.0,0.27,0.32,,,,,,28.0,1.0,2.0,,3.806400000000001
2025-03-21 04:32:58-07:00,22.78,352.06600000000003,11.79,9.397499999999999,17.831999999999997,482.12,21.7,31.9,0.0,0.3,0.36,,,,,,28.0,1.0,2.0,,3.8064
2025-03-21 04:33:58-07:00,22.78,351.37300000000005,11.862,9.366,18.876,481.39,21.7,31.9,0.0,0.39,0.57,,,,,,27.0,1.0,2.0,,4.0872
2025-03-21 04:34:58-07:00,22.78,353.06700000000006,10.593,8.9985,19.355999999999998,481.14,21.7,31.8,0.0,0.42,0.48,,,,,,28.0,1.0,2.0,,4.2072
2025-03-21 04:35:58-07:00,22.78,356.224,9.945,10.006499999999999,16.896,481.05,21.6,31.8,0.0,0.62,0.71,,,,,,29.0,1.0,2.0,,3.8752000000000004
2025-03-21 04:36:59-07:00,22.78,344.75100000000003,10.818,9.219,17.724,481.44,21.7,31.9,0.0,0.56,0.59,,,,,,29.0,0.0,2.0,,3.9928000000000003
2025-03-21 04:37:59-07:00,22.78,341.80300000000005,11.879999999999999,9.911999999999999,16.164,481.27,21.7,31.9,0.0,0.58,0.59,,,,,,28.0,1.0,2.0,,3.6968000000000005
2025-03-21 04:38:59-07:00,22.78,329.0760000000001,10.494,9.891,19.092,481.32,21.7,31.8,0.0,0.42,0.42,,,,,,29.0,1.0,3.0,,4.1544
2025-03-21 04:39:59-07:00,22.78,351.12,12.069,9.880500000000001,17.747999999999998,481.18,21.7,31.8,0.0,0.14,0.14,,,,,,26.0,0.0,2.0,,3.6616
2025-03-21 04:40:59-07:00,22.79,345.64200000000005,10.566,9.5655,17.927999999999997,481.06,21.7,31.9,0.0,0.24,0.41,,,,,,28.0,1.0,2.0,,3.7775999999999996
2025-03-21 04:41:59-07:00,22.78,351.362,12.438,9.586500000000001,17.976,480.95,21.7,31.9,0.01,0.58,0.65,,,,,,27.0,1.0,2.0,,4.059200000000001
2025-03-21 04:42:59-07:00,22.78,352.858,10.314000000000002,9.4605,17.724,480.71,21.7,31.8,0.0,0.27,0.29,,,,,,29.0,1.0,2.0,,3.7608000000000006
2025-03-21 04:44:00-07:00,22.78,347.281,10.872,10.038,15.719999999999999,480.6,21.7,31.8,0.0,0.34,0.35,,,,,,28.0,0.0,1.0,,3.4160000000000004
2025-03-21 04:45:00-07:00,22.78,347.85300000000007,12.582,9.702,17.496,480.51,21.6,31.8,0.0,0.52,0.52,,,,,,27.0,0.0,2.0,,3.9152
2025-03-21 04:46:00-07:00,22.78,353.85900000000004,10.962,10.2585,17.735999999999997,479.83,21.6,31.8,0.0,0.33,0.33,,,,,,28.0,0.0,2.0,,3.8111999999999995
2025-03-21 04:47:00-07:00,22.78,329.71400000000006,11.124,8.988000000000001,18.564,479.29,21.7,31.8,0.0,0.36,0.36,,,,,,28.0,1.0,2.0,,4.0008
2025-03-21 04:48:00-07:00,22.78,347.93000000000006,13.275,9.534,16.944,479.63,21.7,31.8,0.0,0.34,0.39,,,,,,26.0,0.0,2.0,,3.6608
2025-03-21 04:49:00-07:00,22.78,356.939,12.267000000000001,8.9985,17.304,478.99,21.6,31.8,0.0,0.44,0.46,,,,,,28.0,0.0,2.0,,3.8127999999999997
2025-03-21 04:50:00-07:00,22.77,351.05400000000003,11.979000000000001,9.177000000000001,17.82,478.14,21.7,31.8,0.0,0.15,0.15,,,,,,27.0,0.0,2.0,,3.684
2025-03-21 04:51:00-07:00,22.78,353.7710000000001,11.322000000000001,9.5235,17.628,477.92,21.6,31.9,0.0,0.29,0.29,,,,,,27.0,1.0,2.0,,3.7576
2025-03-21 04:52:00-07:00,22.78,360.822,10.656,10.027500000000002,16.523999999999997,477.97,21.7,31.8,0.0,0.12,0.12,,,,,,29.0,1.0,2.0,,3.4008
2025-03-21 04:53:01-07:00,22.78,350.82300000000004,10.926,9.471,16.427999999999997,478.07,21.6,31.9,0.0,0.04,0.34,,,,,,28.0,1.0,2.0,,3.3175999999999997
2025-03-21 04:54:01-07:00,22.77,346.92900000000003,10.305,9.7965,16.068,478.67,21.6,31.8,0.0,0.31,0.45,,,,,,29.0,1.0,1.0,,3.4616000000000007
2025-03-21 04:55:01-07:00,22.77,353.848,11.682,10.374,15.96,478.89,21.6,31.9,0.0,0.35,0.46,,,,,,28.0,1.0,2.0,,3.472
2025-03-21 04:56:01-07:00,22.78,347.49,12.528,9.366,17.064,478.96,21.6,31.8,0.0,0.55,0.58,,,,,,26.0,1.0,2.0,,3.8528000000000002
2025-03-21 04:57:02-07:00,22.77,352.0,10.458,10.195500000000001,16.296,478.99,21.6,31.9,0.0,0.44,0.81,,,,,,27.0,1.0,2.0,,3.6111999999999997
2025-03-21 04:58:02-07:00,22.78,353.43000000000006,11.439000000000002,9.765,16.572,478.99,21.6,31.9,0.0,0.21,0.34,,,,,,28.0,1.0,2.0,,3.4824
2025-03-21 04:59:02-07:00,22.77,346.69800000000004,13.329,9.828,15.143999999999998,479.08,21.6,31.9,0.01,0.1,0.14,,,,,,25.0,1.0,1.0,,3.1088
2025-03-21 05:00:02-07:00,22.77,347.028,11.421,9.8385,17.195999999999998,479.03,21.6,31.9,0.0,0.34,0.44,,,,,,28.0,1.0,2.0,,3.7112
2025-03-21 05:01:03-07:00,22.77,342.375,10.143,10.1745,16.2,479.01,21.6,31.9,0.0,0.54,0.8,,,,,,28.0,1.0,2.0,,3.672
2025-03-21 05:02:03-07:00,22.77,339.097,11.556000000000001,9.135,17.988,478.71,21.6,31.9,0.0,0.44,0.58,,,,,,27.0,1.0,2.0,,3.9495999999999998
2025-03-21 05:03:03-07:00,22.77,343.17800000000005,10.701,8.9565,18.192,478.25,21.6,31.9,0.0,0.61,0.66,,,,,,28.0,1.0,2.0,,4.1264
