DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,83,46,2,-1,3910151013,3,2341516188,AQI
2025-03-18 10:04:12-07:00,22.49,277.81600000000003,11.493,8.4525,17.22,438.88,21.4,27.6,0.0,0.2,0.2,,1,,,,3.0,,3.604
2025-03-18 10:05:12-07:00,22.49,272.283,12.249,7.5705,17.952,438.81,21.4,27.6,0.0,0.12,0.12,,1,,,,3.0,,3.686400000000001
2025-03-18 10:06:13-07:00,22.49,269.08200000000005,12.15,8.064,17.543999999999997,438.29,21.4,27.6,0.0,0.04,0.04,,2,,,,3.0,,3.5407999999999995
2025-03-18 10:07:13-07:00,22.49,279.22400000000005,11.745000000000001,8.4,18.035999999999998,437.44,21.4,27.5,0.0,0.07,0.21,,2,,,,3.0,,3.6632
2025-03-18 10:08:13-07:00,22.49,278.146,11.304,8.3055,17.976,436.15,21.4,27.6,0.0,0.02,0.18,,2,,,,3.0,,3.6112
2025-03-18 10:09:13-07:00,22.49,290.10300000000007,11.673,8.7255,18.192,434.98,21.4,27.6,0.0,0.09,0.15,,1,,,,3.0,,3.7104000000000004
2025-03-18 10:10:13-07:00,22.49,281.358,10.754999999999999,8.4315,18.096,434.99,21.4,27.5,0.0,0.03,0.05,,2,,,,4.0,,3.6432
2025-03-18 10:11:13-07:00,22.49,288.761,11.223,8.106,17.447999999999997,434.66,21.4,27.5,0.0,0.01,0.02,,1,,,,3.0,,3.4975999999999994
2025-03-18 10:12:13-07:00,22.49,277.101,11.817,8.2845,17.724,434.23,21.4,27.5,0.0,0.35,0.35,,1,,,,4.0,,3.8248
2025-03-18 10:13:13-07:00,22.49,277.33200000000005,11.879999999999999,7.6965,19.224,434.08,21.4,27.6,0.0,0.23,0.24,,1,,,,3.0,,4.0288
2025-03-18 10:14:13-07:00,22.49,273.735,13.167000000000002,7.6335,18.156,434.03,21.4,27.5,0.0,0.08,0.08,,1,,,,3.0,,3.6952
2025-03-18 10:15:14-07:00,22.49,268.213,12.348,7.8015,18.816,433.93,21.4,27.5,0.0,0.03,0.24,,2,,,,3.0,,3.7872
2025-03-18 10:16:15-07:00,22.49,241.73600000000002,11.655,7.014,19.536,433.48,21.4,27.5,0.0,0.01,0.08,,3,,,,4.0,,3.9152000000000005
2025-03-18 10:17:15-07:00,22.49,277.37600000000003,10.071,9.261000000000001,16.068,433.17,21.4,27.6,0.0,0.17,0.2,,2,,,,3.0,,3.3496000000000006
2025-03-18 10:18:15-07:00,22.49,270.446,11.277,9.219,16.008,432.6,21.4,27.5,0.0,0.16,0.17,,2,,,,3.0,,3.3296
2025-03-18 10:19:15-07:00,22.49,274.615,10.296,9.03,16.932,432.21,21.4,27.5,0.0,0.05,0.05,,2,,,,4.0,,3.4264
2025-03-18 10:20:15-07:00,22.49,268.16900000000004,12.069,8.82,17.316,431.43,21.4,27.4,0.0,0.13,0.13,,2,,,,4.0,,3.5672
2025-03-18 10:21:15-07:00,22.49,280.08200000000005,11.196,8.137500000000001,17.483999999999998,430.69,21.4,27.4,0.0,0.04,0.17,,2,,,,3.0,,3.5288
2025-03-18 10:22:15-07:00,22.48,268.774,11.781,7.4655000000000005,19.032,430.24,21.4,27.4,0.0,0.01,0.39,,2,,,,4.0,,3.8144
2025-03-18 10:23:15-07:00,22.48,268.862,12.519,8.442,18.204,429.68,21.4,27.4,0.0,0.0,0.13,,2,,,,4.0,,3.6408000000000005
2025-03-18 10:24:16-07:00,22.48,272.206,10.610999999999999,8.316,18.252,429.24,21.4,27.4,0.0,0.11,0.16,,2,,,,3.0,,3.7384
2025-03-18 10:25:16-07:00,22.48,283.03000000000003,9.342,7.8855,18.072,428.92,21.4,27.4,0.0,0.04,0.09,,2,,,,3.0,,3.6464
2025-03-18 10:26:16-07:00,22.48,279.22400000000005,13.221,7.7490000000000006,17.976,428.33,21.4,27.3,0.0,0.16,0.3,,2,,,,3.0,,3.7232000000000003
2025-03-18 10:27:16-07:00,22.48,270.86400000000003,12.438,8.19,17.472,428.02,21.3,27.5,0.0,0.07,0.13,,2,,,,3.0,,3.5504000000000007
2025-03-18 10:28:16-07:00,22.47,270.65500000000003,12.339,8.2635,17.304,427.46,21.3,27.4,0.0,0.24,0.26,,1,,,,3.0,,3.6528
2025-03-18 10:29:16-07:00,22.47,271.194,11.493,8.6415,15.864,427.49,21.4,27.3,0.0,0.12,0.37,,2,,,,3.0,,3.2688000000000006
2025-03-18 10:30:16-07:00,22.47,275.67100000000005,12.681000000000001,8.463000000000001,16.392,427.17,21.4,27.4,0.0,0.04,0.13,,1,,,,3.0,,3.3104
2025-03-18 10:31:17-07:00,22.47,274.23,12.159,8.693999999999999,17.088,427.06,21.4,27.3,0.0,0.01,0.09,,2,,,,3.0,,3.4256
2025-03-18 10:32:18-07:00,22.47,266.057,11.916,8.4525,16.992,426.67,21.3,27.3,0.0,0.0,0.21,,2,,,,3.0,,3.3984000000000005
2025-03-18 10:33:18-07:00,22.46,281.85300000000007,13.383,9.870000000000001,15.408,426.11,21.3,27.3,0.0,0.0,0.08,,2,,,,3.0,,3.0816
2025-03-18 10:34:18-07:00,22.45,272.415,11.619,8.778,17.076,425.92,21.3,27.3,0.0,0.0,0.03,,2,,,,4.0,,3.4152000000000005
2025-03-18 10:35:18-07:00,22.43,279.906,11.735999999999999,8.505,18.492,425.83,21.3,27.3,0.0,0.36,0.37,,2,,,,4.0,,3.9864
2025-03-18 10:36:18-07:00,22.42,276.276,11.745000000000001,9.1245,16.535999999999998,425.44,21.3,27.3,0.0,0.22,0.31,,1,,,,3.0,,3.4832
2025-03-18 10:37:17-07:00,22.41,270.985,12.51,8.253,16.848,425.15,21.3,27.3,0.0,0.07,0.13,,2,,,,2.0,,3.4256
2025-03-18 10:38:18-07:00,22.4,267.344,12.609,8.4315,18.084,425.2,21.3,27.3,0.0,0.06,0.08,,2,,,,3.0,,3.6648
2025-03-18 10:39:18-07:00,22.39,267.036,12.366,8.715000000000002,17.568,425.07,21.3,27.3,0.0,0.02,0.3,,2,,,,3.0,,3.5296000000000003
2025-03-18 10:40:18-07:00,22.39,273.53700000000003,12.06,8.316,18.288,425.02,21.3,27.3,0.0,0.04,0.13,,2,,,,3.0,,3.6896000000000004
2025-03-18 10:41:18-07:00,22.39,272.48100000000005,10.782,8.589,17.268,425.01,21.3,27.3,0.0,0.23,0.26,,2,,,,3.0,,3.6376000000000004
2025-03-18 10:42:19-07:00,22.39,276.254,12.33,8.746500000000001,15.815999999999999,425.0,21.3,27.3,0.0,0.45,0.46,,2,,,,3.0,,3.5231999999999997
2025-03-18 10:43:19-07:00,22.39,264.99,10.332,8.4,18.0,425.0,21.3,27.3,0.0,0.3,0.3,,2,,,,4.0,,3.84
2025-03-18 10:44:19-07:00,22.39,259.028,11.484,8.5155,17.22,424.66,21.3,27.3,0.0,0.11,0.11,,1,,,,3.0,,3.532
2025-03-18 10:45:19-07:00,22.39,273.32800000000003,11.97,9.0195,16.032,424.23,21.3,27.3,0.0,0.27,0.27,,1,,,,3.0,,3.4224000000000006
2025-03-18 10:46:19-07:00,22.39,267.83900000000006,12.276000000000002,9.145500000000002,16.368,424.08,21.3,27.3,0.0,0.09,0.09,,2,,,,4.0,,3.3456
2025-03-18 10:47:20-07:00,22.39,265.177,12.177,8.841000000000001,16.212,424.03,21.3,27.3,0.0,0.03,0.03,,2,,,,3.0,,3.2664
2025-03-18 10:48:20-07:00,22.39,270.831,11.592,8.6835,17.424,424.01,21.3,27.2,0.0,0.01,0.01,,2,,,,3.0,,3.4928
2025-03-18 10:49:20-07:00,22.39,240.36100000000002,10.341000000000001,7.1295,18.084,424.0,21.3,27.3,0.0,0.17,0.17,,3,,,,4.0,,3.7528
2025-03-18 10:50:20-07:00,22.39,279.11400000000003,10.125,9.408000000000001,15.743999999999998,424.0,21.3,27.2,0.0,0.14,0.14,,1,,,,3.0,,3.2607999999999997
2025-03-18 10:51:20-07:00,22.39,269.533,9.450000000000001,9.597000000000001,16.308,424.0,21.3,27.4,0.0,0.14,0.14,,1,,,,3.0,,3.3736
2025-03-18 10:52:16-07:00,22.39,263.84600000000006,11.25,8.715000000000002,17.195999999999998,424.0,21.3,27.3,0.0,0.1,0.1,,2,,,,3.0,,3.5191999999999997
2025-03-18 10:53:17-07:00,22.39,265.13300000000004,12.087,9.366,17.316,423.92,21.3,27.2,0.0,0.07,0.07,,1,,,,3.0,,3.5192
2025-03-18 10:54:17-07:00,22.39,264.759,12.078,8.7045,17.472,423.48,21.3,27.3,0.0,0.04,0.04,,2,,,,3.0,,3.5264000000000006
2025-03-18 10:55:17-07:00,22.39,262.526,10.863000000000001,9.0615,17.58,423.17,21.3,27.2,0.0,0.09,0.09,,2,,,,4.0,,3.588
2025-03-18 10:56:17-07:00,22.39,265.309,10.044,8.82,18.419999999999998,423.68,21.3,27.3,0.0,0.03,0.03,,1,,,,4.0,,3.7079999999999997
2025-03-18 10:57:19-07:00,22.39,266.37600000000003,10.728,8.862,16.956,423.89,21.3,27.2,0.0,0.01,0.01,,2,,,,3.0,,3.3992
2025-03-18 10:58:17-07:00,22.39,265.44100000000003,12.411,8.557500000000001,17.34,423.96,21.3,27.2,0.0,0.0,0.31,,2,,,,4.0,,3.468
2025-03-18 10:59:17-07:00,22.39,276.826,10.881,8.274000000000001,17.976,423.99,21.3,27.2,0.0,0.15,0.28,,2,,,,3.0,,3.7152000000000003
2025-03-18 11:00:17-07:00,22.39,272.91,10.395000000000001,9.387,17.496,423.77,21.3,27.2,0.0,0.09,0.14,,2,,,,4.0,,3.5712
2025-03-18 11:01:17-07:00,22.39,260.18300000000005,10.683,8.442,18.768,423.27,21.3,27.1,0.0,0.06,0.32,,2,,,,4.0,,3.8016000000000005
2025-03-18 11:02:17-07:00,22.39,264.55,10.53,10.0695,15.828,423.09,21.3,27.2,0.0,0.23,0.38,,2,,,,4.0,,3.3496
2025-03-18 11:03:18-07:00,22.39,257.829,10.746,9.775500000000001,16.32,423.03,21.3,27.1,0.0,0.38,0.43,,2,,,,4.0,,3.5680000000000005
2025-03-18 11:04:18-07:00,22.38,261.514,10.863000000000001,9.4395,17.4,422.93,21.3,27.1,0.03,0.29,0.31,,2,,,,4.0,,3.7119999999999997
2025-03-18 11:05:18-07:00,22.38,267.02500000000003,11.394,9.544500000000001,17.4,422.62,21.3,27.1,0.02,0.26,0.27,,2,,,,4.0,,3.688
2025-03-18 11:06:18-07:00,22.38,244.442,10.206,8.8515,17.376,422.87,21.3,27.3,0.01,0.08,0.09,,2,,,,4.0,,3.5392000000000006
2025-03-18 11:07:18-07:00,22.38,267.091,11.781,9.345,17.195999999999998,422.95,21.2,27.2,0.0,0.06,0.06,,2,,,,4.0,,3.4871999999999996
2025-03-18 11:08:19-07:00,22.38,262.17400000000004,10.872,9.4815,16.992,422.98,21.3,27.2,0.0,0.02,0.02,,2,,,,4.0,,3.4144000000000005
2025-03-18 11:09:19-07:00,22.38,267.135,10.494,8.673,18.035999999999998,422.99,21.3,27.1,0.0,0.22,0.22,,2,,,,3.0,,3.7832
2025-03-18 11:10:19-07:00,22.38,258.86300000000006,10.8,8.295,18.156,423.0,21.3,27.2,0.0,0.08,0.08,,2,,,,3.0,,3.6952
2025-03-18 11:11:19-07:00,22.38,266.04600000000005,10.413,9.397499999999999,16.596,423.0,21.3,27.1,0.0,0.48,0.54,,2,,,,3.0,,3.7032000000000003
2025-03-18 11:12:19-07:00,22.37,265.68300000000005,11.583,10.017,16.848,422.95,21.3,27.1,0.0,0.23,0.35,,2,,,,4.0,,3.5536000000000003
2025-03-18 11:13:20-07:00,22.37,265.28700000000003,11.645999999999999,9.639,16.8,422.41,21.2,27.1,0.0,0.24,0.28,,1,,,,4.0,,3.5520000000000005
2025-03-18 11:14:20-07:00,22.37,259.798,10.953,9.1245,16.836,422.14,21.3,27.1,0.0,0.07,0.09,,2,,,,3.0,,3.4232
2025-03-18 11:15:20-07:00,22.37,275.09900000000005,11.07,9.911999999999999,16.008,422.33,21.3,27.2,0.0,0.19,0.19,,2,,,,3.0,,3.3536
2025-03-18 11:16:20-07:00,22.37,264.033,11.529,8.6625,17.003999999999998,422.77,21.2,27.1,0.0,0.34,0.34,,2,,,,3.0,,3.6727999999999996
2025-03-18 11:17:20-07:00,22.37,266.25500000000005,12.51,8.715000000000002,18.768,422.92,21.2,27.1,0.0,0.11,0.11,,1,,,,4.0,,3.8416000000000006
2025-03-18 11:18:20-07:00,22.36,262.13000000000005,9.981,9.1035,17.112,422.97,21.2,27.2,0.0,0.14,0.14,,1,,,,3.0,,3.5343999999999998
2025-03-18 11:19:20-07:00,22.35,266.266,10.863000000000001,8.715000000000002,18.096,422.99,21.3,27.2,0.0,0.11,0.11,,2,,,,3.0,,3.7072000000000003
2025-03-18 11:20:20-07:00,22.33,263.021,11.357999999999999,8.736,16.548,423.0,21.2,27.1,0.0,0.31,0.31,,1,,,,3.0,,3.5576
2025-03-18 11:21:20-07:00,22.31,268.642,10.881,9.6075,15.239999999999998,422.61,21.3,27.1,0.0,0.18,0.18,,2,,,,3.0,,3.192
2025-03-18 11:22:20-07:00,22.3,263.659,10.017000000000001,9.9855,14.927999999999999,422.22,21.2,27.1,0.0,0.18,0.18,,2,,,,3.0,,3.1296
2025-03-18 11:23:22-07:00,22.3,244.88200000000003,9.504000000000001,8.442,16.776,422.08,21.2,27.0,0.0,0.08,0.08,,2,,,,3.0,,3.4192
2025-03-18 11:24:22-07:00,22.29,263.06500000000005,10.503,9.324000000000002,17.256,422.03,21.2,27.1,0.0,0.08,0.08,,2,,,,3.0,,3.5152
2025-03-18 11:25:22-07:00,22.29,267.784,10.881,10.836,14.219999999999999,422.01,21.2,27.0,0.0,0.04,0.04,,2,,,,3.0,,2.876
2025-03-18 11:26:22-07:00,22.29,266.365,10.881,9.4605,16.38,422.0,21.2,27.1,0.0,0.01,0.01,,2,,,,3.0,,3.284
2025-03-18 11:27:22-07:00,22.29,267.619,10.494,10.584000000000001,15.347999999999999,422.0,21.2,27.1,0.0,0.0,0.21,,2,,,,3.0,,3.0696
2025-03-18 11:28:22-07:00,22.29,266.365,10.845,10.195500000000001,16.068,422.0,21.2,27.1,0.0,0.0,0.07,,2,,,,3.0,,3.2136000000000005
2025-03-18 11:29:22-07:00,22.29,260.689,10.899,9.8385,16.584,422.0,21.2,27.1,0.0,0.0,0.1,,2,,,,3.0,,3.3168
2025-03-18 11:30:23-07:00,22.29,260.75500000000005,13.05,9.450000000000001,17.747999999999998,422.0,21.2,27.0,0.0,0.0,0.03,,2,,,,4.0,,3.5496
2025-03-18 11:31:23-07:00,22.29,260.79900000000004,11.952,9.639,17.952,422.0,21.2,27.0,0.0,0.0,0.12,,2,,,,4.0,,3.5904000000000007
2025-03-18 11:32:23-07:00,22.29,270.07200000000006,11.655,9.387,17.04,422.0,21.2,27.1,0.0,0.11,0.15,,2,,,,3.0,,3.496
2025-03-18 11:33:23-07:00,22.29,266.46400000000006,10.296,10.804499999999999,15.576,422.0,21.2,27.1,0.0,0.18,0.27,,2,,,,3.0,,3.2592000000000003
2025-03-18 11:34:23-07:00,22.29,260.43600000000004,11.196,10.636500000000002,15.372,422.0,21.2,27.1,0.0,0.06,0.09,,1,,,,3.0,,3.1224000000000003
2025-03-18 11:35:23-07:00,22.29,268.01500000000004,13.257000000000001,10.416,15.839999999999998,422.0,21.2,27.0,0.0,0.15,0.16,,2,,,,3.0,,3.288
2025-03-18 11:36:24-07:00,22.29,255.18900000000002,12.348,10.216500000000002,16.164,422.0,21.2,27.0,0.0,0.05,0.05,,2,,,,3.0,,3.2728000000000006
2025-03-18 11:37:24-07:00,22.29,267.223,10.44,9.744,16.8,422.0,21.2,27.0,0.0,0.02,0.02,,2,,,,3.0,,3.3760000000000003
2025-03-18 11:38:24-07:00,22.29,260.425,9.531,9.9435,16.032,422.0,21.2,27.1,0.0,0.01,0.01,,2,,,,3.0,,3.2144000000000004
2025-03-18 11:39:24-07:00,22.29,258.08200000000005,9.828,9.6285,16.116,422.0,21.2,27.1,0.0,0.02,0.02,,2,,,,3.0,,3.2392000000000003
2025-03-18 11:40:24-07:00,22.29,237.02800000000002,11.682,9.775500000000001,15.168,422.0,21.2,27.0,0.0,0.01,0.01,,2,,,,3.0,,3.0416
2025-03-18 11:41:24-07:00,22.29,265.298,10.314000000000002,10.279499999999999,15.011999999999999,422.0,21.2,27.1,0.0,0.05,0.12,,2,,,,3.0,,3.0423999999999998
2025-03-18 11:42:24-07:00,22.29,262.361,10.701,9.586500000000001,16.572,421.77,21.2,27.1,0.0,0.05,0.24,,2,,,,3.0,,3.3544
2025-03-18 11:43:24-07:00,22.29,271.865,12.222,9.6285,17.376,421.81,21.2,27.0,0.0,0.35,0.41,,2,,,,4.0,,3.7552000000000003
2025-03-18 11:44:24-07:00,22.29,256.97100000000006,10.503,10.3425,15.864,421.93,21.2,27.0,0.0,0.11,0.13,,2,,,,3.0,,3.2608000000000006
2025-03-18 11:45:25-07:00,22.29,259.545,10.89,10.983,14.856,421.98,21.2,27.1,0.0,0.04,0.04,,2,,,,3.0,,3.0032
2025-03-18 11:46:25-07:00,22.29,259.875,12.312,10.521,14.819999999999999,421.59,21.2,27.0,0.0,0.01,0.21,,2,,,,3.0,,2.972
2025-03-18 11:47:25-07:00,22.29,267.75100000000003,11.871,10.143,14.556000000000001,421.56,21.2,27.0,0.0,0.0,0.08,,2,,,,2.0,,2.9112000000000005
2025-03-18 11:48:25-07:00,22.29,257.807,12.429,9.723,15.131999999999998,421.85,21.2,27.0,0.0,0.11,0.14,,2,,,,3.0,,3.1144
2025-03-18 11:49:25-07:00,22.28,259.908,11.817,10.0905,17.003999999999998,421.95,21.2,27.0,0.0,0.23,0.24,,2,,,,4.0,,3.5848
2025-03-18 11:50:25-07:00,22.29,265.99100000000004,11.727,10.143,17.364,421.98,21.2,27.0,0.0,0.08,0.08,,2,,,,4.0,,3.5368000000000004
2025-03-18 11:51:25-07:00,22.28,259.666,11.916,9.880500000000001,15.732,421.99,21.2,27.1,0.0,0.37,0.37,,2,,,,3.0,,3.4423999999999997
2025-03-18 11:52:25-07:00,22.28,255.39800000000002,10.746,10.332,16.139999999999997,422.0,21.2,27.1,0.0,0.28,0.51,,1,,,,3.0,,3.452
2025-03-18 11:53:26-07:00,22.28,252.12,10.863000000000001,9.786000000000001,16.02,422.0,21.2,26.9,0.0,0.1,0.18,,2,,,,3.0,,3.2840000000000003
2025-03-18 11:54:26-07:00,22.28,256.718,12.231,9.4815,16.692,422.0,21.2,26.9,0.0,0.04,0.06,,1,,,,3.0,,3.3704
2025-03-18 11:55:26-07:00,22.28,260.96400000000006,10.845,9.429,17.352,422.0,21.2,26.9,0.0,0.13,0.14,,2,,,,3.0,,3.5744000000000002
2025-03-18 11:56:26-07:00,22.28,264.92400000000004,11.088000000000001,9.9855,15.888,421.5,21.2,27.0,0.0,0.28,0.29,,2,,,,3.0,,3.4016
2025-03-18 11:57:26-07:00,22.27,245.80600000000004,10.206,10.4055,16.919999999999998,421.18,21.2,27.1,0.0,0.09,0.09,,2,,,,4.0,,3.456
2025-03-18 11:58:26-07:00,22.27,260.28200000000004,10.386,10.9725,15.384,421.2,21.2,27.0,0.0,0.05,0.05,,1,,,,3.0,,3.1168000000000005
2025-03-18 11:59:26-07:00,22.27,258.192,11.403,11.2665,14.328,421.07,21.2,27.0,0.0,0.27,0.27,,2,,,,3.0,,3.0816000000000003
2025-03-18 12:00:21-07:00,22.27,251.42700000000002,10.053,9.345,17.016,421.03,21.2,27.0,0.0,0.21,0.21,,2,,,,4.0,,3.5712
2025-03-18 12:01:22-07:00,22.27,263.18600000000004,11.367,10.08,16.836,421.01,21.2,27.0,0.0,0.11,0.11,,2,,,,4.0,,3.4552
2025-03-18 12:02:22-07:00,22.27,259.028,11.799,10.5,17.568,421.0,21.2,27.0,0.0,0.04,0.04,,1,,,,4.0,,3.5456000000000003
2025-03-18 12:03:22-07:00,22.27,262.80100000000004,11.952,10.5105,15.972,421.0,21.2,27.0,0.0,0.14,0.3,,2,,,,3.0,,3.3064
2025-03-18 12:04:22-07:00,22.27,259.336,11.313,10.584000000000001,15.66,421.27,21.2,26.9,0.0,0.21,0.27,,2,,,,3.0,,3.3000000000000003
2025-03-18 12:05:22-07:00,22.26,242.59400000000002,11.34,10.248,15.852,421.52,21.2,26.9,0.0,0.08,0.28,,2,,,,3.0,,3.2344000000000004
2025-03-18 12:06:22-07:00,22.27,264.40700000000004,10.908,10.08,15.588,421.83,21.2,26.9,0.0,0.03,0.29,,2,,,,3.0,,3.1416
2025-03-18 12:07:22-07:00,22.27,262.64700000000005,10.818,9.681000000000001,16.38,421.94,21.2,26.9,0.0,0.3,0.38,,2,,,,3.0,,3.516
2025-03-18 12:08:22-07:00,22.26,258.588,11.817,10.899000000000001,15.264,421.44,21.2,26.9,0.0,0.29,0.32,,2,,,,3.0,,3.2847999999999997
2025-03-18 12:09:23-07:00,22.25,249.82100000000003,10.143,10.8885,16.08,421.15,21.2,26.9,0.0,0.26,0.27,,2,,,,4.0,,3.424
2025-03-18 12:10:23-07:00,22.23,247.70900000000003,10.215,10.437,16.596,421.05,21.2,26.9,0.0,0.09,0.09,,2,,,,3.0,,3.3912000000000004
2025-03-18 12:11:24-07:00,22.22,260.293,10.520999999999999,9.7335,17.447999999999997,421.02,21.2,26.9,0.0,0.03,0.03,,2,,,,3.0,,3.5135999999999994
2025-03-18 12:12:24-07:00,22.2,262.68,10.602,10.185,16.715999999999998,421.01,21.2,26.9,0.03,0.13,0.13,,2,,,,3.0,,3.4471999999999996
2025-03-18 12:13:24-07:00,22.2,265.661,10.782,10.0695,17.364,421.0,21.2,26.9,0.01,0.04,0.04,,2,,,,3.0,,3.5048000000000004
2025-03-18 12:14:24-07:00,22.19,250.03000000000003,10.638,10.2585,17.808,421.0,21.2,26.9,0.0,0.06,0.26,,2,,,,4.0,,3.6096000000000004
2025-03-18 12:15:24-07:00,22.19,261.327,10.458,10.8885,14.964,421.0,21.2,26.9,0.0,0.35,0.42,,1,,,,3.0,,3.2728
2025-03-18 12:16:24-07:00,22.19,259.281,9.234,10.521,17.268,421.0,21.1,27.0,0.0,0.22,0.24,,2,,,,4.0,,3.6296000000000004
2025-03-18 12:17:24-07:00,22.19,261.855,9.765,10.248,16.5,421.0,21.2,27.0,0.0,0.07,0.08,,2,,,,3.0,,3.3560000000000003
2025-03-18 12:18:24-07:00,22.19,258.071,11.313,10.605,16.116,421.0,21.2,27.0,0.0,0.02,0.03,,2,,,,3.0,,3.2392000000000003
2025-03-18 12:19:24-07:00,22.19,261.833,11.547,9.639,17.543999999999997,421.0,21.2,26.9,0.0,0.01,0.01,,2,,,,3.0,,3.5167999999999995
2025-03-18 12:20:25-07:00,22.19,258.665,9.558,10.017,16.331999999999997,421.0,21.2,27.0,0.0,0.0,0.0,,1,,,,3.0,,3.2663999999999995
2025-03-18 12:21:25-07:00,22.19,252.21900000000002,9.414000000000001,9.744,17.112,421.0,21.2,26.9,0.0,0.27,0.27,,1,,,,3.0,,3.6384
2025-03-18 12:22:25-07:00,22.19,219.01000000000002,10.773000000000001,8.736,17.904,421.41,21.1,27.0,0.0,0.09,0.09,,2,,,,4.0,,3.6528
2025-03-18 12:23:25-07:00,22.19,261.415,12.726,10.100999999999999,15.707999999999998,421.79,21.2,26.9,0.0,0.41,0.41,,2,,,,3.0,,3.4696
2025-03-18 12:24:25-07:00,22.19,261.25,12.303,10.4055,15.984,421.52,21.1,26.9,0.0,0.3,0.3,,1,,,,3.0,,3.4368
2025-03-18 12:25:25-07:00,22.19,258.61,11.475,9.702,17.208,421.18,21.1,26.9,0.0,0.55,0.55,,2,,,,4.0,,3.8815999999999997
2025-03-18 12:26:25-07:00,22.19,253.50600000000003,10.998000000000001,10.6995,15.443999999999999,421.06,21.2,26.9,0.0,0.29,0.29,,1,,,,3.0,,3.3208
2025-03-18 12:27:25-07:00,22.19,258.368,11.016,10.489500000000001,16.74,421.02,21.1,26.8,0.0,0.19,0.19,,2,,,,3.0,,3.5
2025-03-18 12:28:25-07:00,22.19,255.31,11.664000000000001,9.975,16.056,421.01,21.1,26.8,0.0,0.1,0.1,,1,,,,3.0,,3.2912000000000003
2025-03-18 12:29:25-07:00,22.19,254.50700000000003,12.411,11.2875,14.819999999999999,421.0,21.1,26.9,0.0,0.15,0.15,,2,,,,3.0,,3.084
2025-03-18 12:30:25-07:00,22.19,252.98900000000003,11.403,11.235,13.68,421.0,21.1,26.9,0.0,0.09,0.09,,1,,,,3.0,,2.8080000000000003
2025-03-18 12:31:27-07:00,22.19,260.15000000000003,11.322000000000001,11.0775,14.627999999999998,421.0,21.1,26.9,0.0,0.03,0.03,,2,,,,3.0,,2.9495999999999998
2025-03-18 12:32:27-07:00,22.19,262.68,11.853,10.521,16.572,420.85,21.1,26.9,0.0,0.01,0.01,,2,,,,3.0,,3.3224
2025-03-18 12:33:27-07:00,22.19,257.09200000000004,12.051,10.08,17.4,420.91,21.1,26.9,0.0,0.03,0.03,,1,,,,4.0,,3.504
2025-03-18 12:34:27-07:00,22.19,256.168,10.638,11.361,15.216,421.17,21.1,26.9,0.0,0.46,0.46,,2,,,,3.0,,3.4112
2025-03-18 12:35:27-07:00,22.19,251.229,9.531,12.012,14.604,421.12,21.2,26.9,0.0,0.37,0.37,,2,,,,4.0,,3.2167999999999997
2025-03-18 12:36:27-07:00,22.19,261.06300000000005,8.469000000000001,11.1195,14.508,421.59,21.1,26.9,0.0,0.27,0.39,,1,,,,3.0,,3.1176000000000004
2025-03-18 12:37:27-07:00,22.19,258.324,10.376999999999999,10.479000000000001,15.6,421.27,21.1,26.9,0.0,0.17,0.21,,2,,,,3.0,,3.2560000000000002
2025-03-18 12:38:27-07:00,22.19,261.415,11.142000000000001,11.151,15.276,421.36,21.1,26.9,0.0,0.14,0.15,,2,,,,3.0,,3.1672000000000002
2025-03-18 12:39:27-07:00,22.19,240.54800000000003,11.295000000000002,10.006499999999999,16.104,421.18,21.1,26.9,0.0,0.16,0.17,,3,,,,3.0,,3.3488
2025-03-18 12:40:27-07:00,22.19,255.95900000000003,10.926,11.0565,15.156,421.1,21.1,26.9,0.0,0.05,0.06,,2,,,,3.0,,3.0712
2025-03-18 12:41:29-07:00,22.19,251.33900000000003,11.898000000000001,9.9225,17.364,421.04,21.1,26.9,0.01,0.28,0.28,,1,,,,3.0,,3.6968000000000005
2025-03-18 12:42:29-07:00,22.19,259.831,11.952,10.416,17.076,421.01,21.1,26.9,0.0,0.12,0.12,,2,,,,3.0,,3.5112000000000005
2025-03-18 12:43:29-07:00,22.19,262.636,10.485000000000001,10.111500000000001,16.224,421.0,21.1,26.9,0.0,0.04,0.04,,2,,,,3.0,,3.2768
2025-03-18 12:44:29-07:00,22.19,255.26600000000002,12.114,11.046,15.491999999999999,421.0,21.2,26.9,0.0,0.18,0.18,,1,,,,3.0,,3.2424
2025-03-18 12:45:29-07:00,22.19,254.342,11.727,11.277000000000001,14.676,421.0,21.1,26.8,0.0,0.06,0.06,,2,,,,3.0,,2.9832
2025-03-18 12:46:29-07:00,22.19,253.38500000000002,11.223,11.434500000000002,14.531999999999998,421.0,21.1,26.8,0.0,0.12,0.12,,2,,,,3.0,,3.0023999999999997
2025-03-18 12:47:29-07:00,22.18,227.425,11.501999999999999,11.0565,15.0,421.0,21.1,26.8,0.0,0.26,0.4,,2,,,,3.0,,3.208
2025-03-18 12:48:29-07:00,22.19,255.91500000000002,11.286,11.4975,15.395999999999999,421.0,21.1,26.9,0.0,0.22,0.34,,1,,,,4.0,,3.2552000000000003
2025-03-18 12:49:30-07:00,22.18,259.50100000000003,10.674,10.1745,16.404,421.0,21.1,26.9,0.0,0.21,0.25,,2,,,,3.0,,3.4488000000000003
